freq,unit,nace_r2,na_item,geo,time,value,nace,series
A,THS_PER,M71,EMP_DC,DK,2017,49.31,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2018,50.82,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2019,49.57,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2020,49.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2021,51.52,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2022,54.63,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2023,57.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2024,59.37,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2025,60.99,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,1995,23.03,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,1996,23.52,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,1997,25.31,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,1998,26.53,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,1999,28.14,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2000,30.06,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2001,32.82,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2002,34.59,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2003,35.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2004,37.29,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2005,37.88,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2006,37.94,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2007,39.71,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2008,41.96,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2009,42.39,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2010,42.47,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2011,40.94,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2012,36.87,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2013,34.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2014,35.37,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2015,36.14,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2016,37.81,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2017,40.74,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2018,43.04,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2019,46.46,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2020,47.02,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2021,49.35,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2022,51.92,M71,emp_ths
A,THS_PER,M71,EMP_DC,PT,2023,53.63,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,1995,80.84,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,1996,81.78,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,1997,71.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,1998,73.96,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,1999,72.29,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2000,72.34,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2001,68.69,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2002,74.84,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2003,79.14,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2004,79.47,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2005,82.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2006,81.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2007,87.15,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2008,89.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2009,86.01,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2010,83.07,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2011,75.73,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2012,75.53,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2013,76.06,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2014,76.96,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2015,76.49,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2016,78.97,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2017,82.45,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2018,85.31,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2019,83.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2020,81.55,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2021,83.41,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2022,86.52,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2023,89.27,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2024,90.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,CZ,2025,91.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,1995,12.57,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,1996,12.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,1997,14.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,1998,16.84,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,1999,18.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2000,20.82,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2001,20.89,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2002,22.09,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2003,25.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2004,25.49,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2005,24.46,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2006,24.93,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2007,25.83,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2008,29.51,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2009,38.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2010,30.42,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2011,32.62,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2012,28.32,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2013,36.04,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2014,48.41,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2015,46.62,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2016,49.91,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2017,56.24,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2018,57.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2019,59.14,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2020,59.26,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2021,62.46,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2022,64.99,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2023,65.08,M71,emp_ths
A,THS_PER,M71,EMP_DC,HU,2024,64.23,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,1980,16.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,1981,17.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,1982,18.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,1983,19.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,1984,19.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,1985,20.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,1986,22.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,1987,25.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,1988,27.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,1989,31.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,1990,33.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,1991,30.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,1992,25.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,1993,22.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,1994,23.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,1995,27.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,1996,28.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,1997,29.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,1998,30.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,1999,33.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2000,34.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2001,36.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2002,37.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2003,38.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2004,38.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2005,39.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2006,42.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2007,43.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2008,48.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2009,47.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2010,45.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2011,48.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2012,49.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2013,49.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2014,49.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2015,51.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2016,52.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2017,52.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2018,54.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2019,55.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2020,56.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2021,57.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2022,58.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2023,57.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2024,56.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,FI,2025,55.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,1995,43.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,1996,42.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,1997,43.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,1998,51.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,1999,52.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2000,53.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2001,58.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2002,62.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2003,64.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2004,71.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2005,72.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2006,81.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2007,81.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2008,89.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2009,84.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2010,77.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2011,78.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2012,91.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2013,93.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2014,99.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2015,86.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2016,83.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2017,72.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2018,73.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2019,71.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2020,74.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2021,79.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2022,81.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2023,85.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,EL,2024,90.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,1995,344.14,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,1996,343.98,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,1997,339.74,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,1998,354.27,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,1999,367.13,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,2000,381.06,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,2001,393.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,2002,397.57,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,2003,406.56,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,2004,408.99,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,2005,428.31,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,2006,441.09,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,2007,456.19,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,2008,471.91,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,2009,474.44,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,2010,473.42,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,2011,473.84,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,2012,471.45,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,2013,485.26,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,2014,534.26,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,2015,553.13,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,2016,566.61,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,2017,529.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,2018,559.47,M71,emp_ths
A,THS_PER,M71,EMP_DC,UK,2019,598.53,M71,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,1995,12426.38,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,1996,12350.6,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,1997,12426.92,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,1998,12539.46,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,1999,12735.38,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2000,12891.71,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2001,13293.45,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2002,13272.9,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2003,13330.32,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2004,13425.91,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2005,13907.42,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2006,14508.88,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2007,15302.81,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2008,15325.06,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2009,14488.78,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2010,13810.84,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2011,13408.62,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2012,12920.2,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2013,12480.63,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2014,12361.68,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2015,12412.87,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2016,12511.46,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2017,12690.06,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2018,13013.44,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2019,13438.78,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2020,13561.81,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2021,13974.35,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2022,14382.4,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2023,14548.6,F,emp_ths
A,THS_PER,F,EMP_DC,EU27_2020,2024,14655.51,F,emp_ths
A,THS_PER,F,EMP_DC,DE,1995,3320.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,1996,3222.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,1997,3110.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,1998,3010.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,1999,2963.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2000,2888.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2001,2695.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2002,2548.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2003,2429.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2004,2349.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2005,2270.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2006,2266.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2007,2305.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2008,2295.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2009,2310.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2010,2329.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2011,2370.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2012,2403.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2013,2417.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2014,2430.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2015,2428.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2016,2449.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2017,2483.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2018,2526.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2019,2559.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2020,2593.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2021,2615.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2022,2634.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2023,2639.0,F,emp_ths
A,THS_PER,F,EMP_DC,DE,2024,2605.0,F,emp_ths
A,THS_PER,F,EMP_DC,FR,1978,1897.6,F,emp_ths
A,THS_PER,F,EMP_DC,FR,1979,1903.8,F,emp_ths
A,THS_PER,F,EMP_DC,FR,1980,1923.7,F,emp_ths
A,THS_PER,F,EMP_DC,FR,1981,1906.0,F,emp_ths
A,THS_PER,F,EMP_DC,FR,1982,1867.5,F,emp_ths
A,THS_PER,F,EMP_DC,FR,1983,1801.2,F,emp_ths
A,THS_PER,F,EMP_DC,FR,1984,1695.5,F,emp_ths
A,THS_PER,F,EMP_DC,FR,1985,1651.0,F,emp_ths
A,THS_PER,F,EMP_DC,FR,1986,1660.2,F,emp_ths
A,THS_PER,F,EMP_DC,FR,1987,1679.0,F,emp_ths
A,THS_PER,F,EMP_DC,FR,1988,1710.8,F,emp_ths
A,THS_PER,F,EMP_DC,FR,1989,1756.6,F,emp_ths
A,THS_PER,F,EMP_DC,FR,1990,1775.9,F,emp_ths
A,THS_PER,F,EMP_DC,FR,1991,1753.1,F,emp_ths
A,THS_PER,F,EMP_DC,FR,1992,1664.7,F,emp_ths
A,THS_PER,F,EMP_DC,FR,1993,1569.0,F,emp_ths
A,THS_PER,F,EMP_DC,FR,1994,1524.3,F,emp_ths
A,THS_PER,F,EMP_DC,FR,1995,1516.7,F,emp_ths
A,THS_PER,F,EMP_DC,FR,1996,1481.3,F,emp_ths
A,THS_PER,F,EMP_DC,FR,1997,1443.0,F,emp_ths
A,THS_PER,F,EMP_DC,FR,1998,1431.5,F,emp_ths
A,THS_PER,F,EMP_DC,FR,1999,1458.2,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2000,1517.7,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2001,1562.1,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2002,1600.4,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2003,1610.4,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2004,1636.3,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2005,1706.5,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2006,1780.8,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2007,1864.0,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2008,1919.3,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2009,1920.6,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2010,1893.6,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2011,1895.1,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2012,1891.2,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2013,1884.2,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2014,1871.2,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2015,1824.8,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2016,1784.3,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2017,1772.8,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2018,1798.1,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2019,1852.3,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2020,1912.7,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2021,1994.0,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2022,2030.8,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2023,2033.3,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2024,2023.1,F,emp_ths
A,THS_PER,F,EMP_DC,FR,2025,2005.1,F,emp_ths
A,THS_PER,F,EMP_DC,NL,1995,483.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,1996,490.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,1997,506.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,1998,514.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,1999,528.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2000,540.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2001,549.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2002,546.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2003,523.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2004,514.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2005,513.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2006,518.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2007,535.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2008,543.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2009,537.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2010,512.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2011,510.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2012,498.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2013,466.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2014,454.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2015,448.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2016,452.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2017,467.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2018,489.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2019,514.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2020,525.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2021,548.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2022,567.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2023,588.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2024,597.0,F,emp_ths
A,THS_PER,F,EMP_DC,NL,2025,602.0,F,emp_ths
A,THS_PER,F,EMP_DC,PL,1995,561.6,F,emp_ths
A,THS_PER,F,EMP_DC,PL,1996,644.6,F,emp_ths
A,THS_PER,F,EMP_DC,PL,1997,737.8,F,emp_ths
A,THS_PER,F,EMP_DC,PL,1998,822.4,F,emp_ths
A,THS_PER,F,EMP_DC,PL,1999,805.4,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2000,664.8,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2001,951.2,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2002,845.3,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2003,796.9,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2004,797.4,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2005,839.9,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2006,914.8,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2007,1047.0,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2008,1212.3,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2009,1280.8,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2010,1220.7,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2011,1246.4,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2012,1211.2,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2013,1144.1,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2014,1134.2,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2015,1156.3,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2016,1170.8,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2017,1169.0,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2018,1198.1,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2019,1277.2,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2020,1306.3,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2021,1325.0,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2022,1313.8,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2023,1258.8,F,emp_ths
A,THS_PER,F,EMP_DC,PL,2024,1245.8,F,emp_ths
A,THS_PER,F,EMP_DC,RO,1995,627.6,F,emp_ths
A,THS_PER,F,EMP_DC,RO,1996,606.6,F,emp_ths
A,THS_PER,F,EMP_DC,RO,1997,603.9,F,emp_ths
A,THS_PER,F,EMP_DC,RO,1998,557.5,F,emp_ths
A,THS_PER,F,EMP_DC,RO,1999,537.0,F,emp_ths
A,THS_PER,F,EMP_DC,RO,2000,528.2,F,emp_ths
A,THS_PER,F,EMP_DC,RO,2001,541.1,F,emp_ths
A,THS_PER,F,EMP_DC,RO,2002,539.1,F,emp_ths
A,THS_PER,F,EMP_DC,RO,2003,536.6,F,emp_ths
A,THS_PER,F,EMP_DC,RO,2004,475.0,F,emp_ths
