importer,partner,year,value,geo,iso3,tnlg_M_2021,tnlg_M_2023,tnlg_M_2024,tnlg_M_2025,tnlg_F_2021,tnlg_F_2023,tnlg_F_2024,tnlg_F_2025,tml_M_2021,tml_M_2023,tml_M_2024,tml_M_2025,ttm_M_2021,ttm_M_2023,ttm_M_2024,ttm_M_2025,tir_M_2021,tir_M_2023,tir_M_2024,tir_M_2025,tnlg_C_2021,tnlg_C_2023,tnlg_C_2024,tnlg_C_2025,tnlg_J_2021,tnlg_J_2023,tnlg_J_2024,tnlg_J_2025,tnlg_N_2021,tnlg_N_2023,tnlg_N_2024,tnlg_N_2025,tany_C_2021,tany_C_2023,tany_C_2024,tany_C_2025,tany_J_2021,tany_J_2023,tany_J_2024,tany_J_2025,tany_M_2021,tany_F_2021,tany_M_2023,tany_F_2023,tany_M_2024,tany_F_2024,tany_M_2025,tany_F_2025,d_tnlg_M_2124,d_tnlg_M_2324,d_tnlg_F_2124,d_tnlg_F_2324,d_tml_M_2324,d_ttm_M_2324,d_tir_M_2324,d_tany_M_2124,d_tnlg_J_2324,d_tnlg_C_2324,d_tnlg_N_2324,country,logv,post,post24,post_x_d_tnlg_M_2324,p24_x_d_tnlg_M_2324,post_x_d_tnlg_M_2124,p24_x_d_tnlg_M_2124,post_x_d_tnlg_F_2324,p24_x_d_tnlg_F_2324,post_x_d_tml_M_2324,p24_x_d_tml_M_2324,post_x_d_ttm_M_2324,p24_x_d_ttm_M_2324,post_x_d_tir_M_2324,p24_x_d_tir_M_2324,post_x_d_tany_M_2124,p24_x_d_tany_M_2124,post_x_d_tnlg_J_2324,p24_x_d_tnlg_J_2324,post_x_d_tnlg_C_2324,p24_x_d_tnlg_C_2324,post_x_d_tnlg_N_2324,p24_x_d_tnlg_N_2324,post_x_tnlg_M_2024,p24_x_tnlg_M_2024
HUN,PHL,2023,16.608149,HU,HUN,0.69,0.76,4.2,11.37,0.07,0.43,0.43,1.41,0.69,1.11,5.99,4.91,2.06,1.54,9.62,13.14,0.67,1.31,7.43,6.66,0.69,0.72,1.22,2.35,2.36,5.31,20.15,29.48,0.31,1.03,2.13,2.81,4.0,4.24,4.83,7.78,13.09,14.54,32.88,46.05,3.71,0.55,5.24,1.8,17.3,4.27,22.86,4.53,3.5100000000000002,3.4400000000000004,0.36,0.0,4.88,8.079999999999998,6.119999999999999,13.59,14.84,0.5,1.0999999999999999,Hungary,2.8098934785231955,1.0,0.0,3.4400000000000004,0.0,3.5100000000000002,0.0,0.0,0.0,4.88,0.0,8.079999999999998,0.0,6.119999999999999,0.0,13.59,0.0,14.84,0.0,0.5,0.0,1.0999999999999999,0.0,4.2,0.0
HUN,VNM,2023,2.661481,HU,HUN,0.69,0.76,4.2,11.37,0.07,0.43,0.43,1.41,0.69,1.11,5.99,4.91,2.06,1.54,9.62,13.14,0.67,1.31,7.43,6.66,0.69,0.72,1.22,2.35,2.36,5.31,20.15,29.48,0.31,1.03,2.13,2.81,4.0,4.24,4.83,7.78,13.09,14.54,32.88,46.05,3.71,0.55,5.24,1.8,17.3,4.27,22.86,4.53,3.5100000000000002,3.4400000000000004,0.36,0.0,4.88,8.079999999999998,6.119999999999999,13.59,14.84,0.5,1.0999999999999999,Hungary,0.9788827347737076,1.0,0.0,3.4400000000000004,0.0,3.5100000000000002,0.0,0.0,0.0,4.88,0.0,8.079999999999998,0.0,6.119999999999999,0.0,13.59,0.0,14.84,0.0,0.5,0.0,1.0999999999999999,0.0,4.2,0.0
HUN,IND,2019,24.793576,HU,HUN,0.69,0.76,4.2,11.37,0.07,0.43,0.43,1.41,0.69,1.11,5.99,4.91,2.06,1.54,9.62,13.14,0.67,1.31,7.43,6.66,0.69,0.72,1.22,2.35,2.36,5.31,20.15,29.48,0.31,1.03,2.13,2.81,4.0,4.24,4.83,7.78,13.09,14.54,32.88,46.05,3.71,0.55,5.24,1.8,17.3,4.27,22.86,4.53,3.5100000000000002,3.4400000000000004,0.36,0.0,4.88,8.079999999999998,6.119999999999999,13.59,14.84,0.5,1.0999999999999999,Hungary,3.210584587358222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUN,PHL,2019,6.957008,HU,HUN,0.69,0.76,4.2,11.37,0.07,0.43,0.43,1.41,0.69,1.11,5.99,4.91,2.06,1.54,9.62,13.14,0.67,1.31,7.43,6.66,0.69,0.72,1.22,2.35,2.36,5.31,20.15,29.48,0.31,1.03,2.13,2.81,4.0,4.24,4.83,7.78,13.09,14.54,32.88,46.05,3.71,0.55,5.24,1.8,17.3,4.27,22.86,4.53,3.5100000000000002,3.4400000000000004,0.36,0.0,4.88,8.079999999999998,6.119999999999999,13.59,14.84,0.5,1.0999999999999999,Hungary,1.939749496861786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUN,VNM,2019,1.650728,HU,HUN,0.69,0.76,4.2,11.37,0.07,0.43,0.43,1.41,0.69,1.11,5.99,4.91,2.06,1.54,9.62,13.14,0.67,1.31,7.43,6.66,0.69,0.72,1.22,2.35,2.36,5.31,20.15,29.48,0.31,1.03,2.13,2.81,4.0,4.24,4.83,7.78,13.09,14.54,32.88,46.05,3.71,0.55,5.24,1.8,17.3,4.27,22.86,4.53,3.5100000000000002,3.4400000000000004,0.36,0.0,4.88,8.079999999999998,6.119999999999999,13.59,14.84,0.5,1.0999999999999999,Hungary,0.5012164027282539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUN,IND,2018,30.973531,HU,HUN,0.69,0.76,4.2,11.37,0.07,0.43,0.43,1.41,0.69,1.11,5.99,4.91,2.06,1.54,9.62,13.14,0.67,1.31,7.43,6.66,0.69,0.72,1.22,2.35,2.36,5.31,20.15,29.48,0.31,1.03,2.13,2.81,4.0,4.24,4.83,7.78,13.09,14.54,32.88,46.05,3.71,0.55,5.24,1.8,17.3,4.27,22.86,4.53,3.5100000000000002,3.4400000000000004,0.36,0.0,4.88,8.079999999999998,6.119999999999999,13.59,14.84,0.5,1.0999999999999999,Hungary,3.4331330010475707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUN,PHL,2018,4.232279,HU,HUN,0.69,0.76,4.2,11.37,0.07,0.43,0.43,1.41,0.69,1.11,5.99,4.91,2.06,1.54,9.62,13.14,0.67,1.31,7.43,6.66,0.69,0.72,1.22,2.35,2.36,5.31,20.15,29.48,0.31,1.03,2.13,2.81,4.0,4.24,4.83,7.78,13.09,14.54,32.88,46.05,3.71,0.55,5.24,1.8,17.3,4.27,22.86,4.53,3.5100000000000002,3.4400000000000004,0.36,0.0,4.88,8.079999999999998,6.119999999999999,13.59,14.84,0.5,1.0999999999999999,Hungary,1.4427406186589493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUN,VNM,2018,1.65264,HU,HUN,0.69,0.76,4.2,11.37,0.07,0.43,0.43,1.41,0.69,1.11,5.99,4.91,2.06,1.54,9.62,13.14,0.67,1.31,7.43,6.66,0.69,0.72,1.22,2.35,2.36,5.31,20.15,29.48,0.31,1.03,2.13,2.81,4.0,4.24,4.83,7.78,13.09,14.54,32.88,46.05,3.71,0.55,5.24,1.8,17.3,4.27,22.86,4.53,3.5100000000000002,3.4400000000000004,0.36,0.0,4.88,8.079999999999998,6.119999999999999,13.59,14.84,0.5,1.0999999999999999,Hungary,0.5023740092761864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUN,IND,2024,16.226141,HU,HUN,0.69,0.76,4.2,11.37,0.07,0.43,0.43,1.41,0.69,1.11,5.99,4.91,2.06,1.54,9.62,13.14,0.67,1.31,7.43,6.66,0.69,0.72,1.22,2.35,2.36,5.31,20.15,29.48,0.31,1.03,2.13,2.81,4.0,4.24,4.83,7.78,13.09,14.54,32.88,46.05,3.71,0.55,5.24,1.8,17.3,4.27,22.86,4.53,3.5100000000000002,3.4400000000000004,0.36,0.0,4.88,8.079999999999998,6.119999999999999,13.59,14.84,0.5,1.0999999999999999,Hungary,2.7866235836922972,1.0,1.0,3.4400000000000004,3.4400000000000004,3.5100000000000002,3.5100000000000002,0.0,0.0,4.88,4.88,8.079999999999998,8.079999999999998,6.119999999999999,6.119999999999999,13.59,13.59,14.84,14.84,0.5,0.5,1.0999999999999999,1.0999999999999999,4.2,4.2
HUN,PHL,2024,19.97784,HU,HUN,0.69,0.76,4.2,11.37,0.07,0.43,0.43,1.41,0.69,1.11,5.99,4.91,2.06,1.54,9.62,13.14,0.67,1.31,7.43,6.66,0.69,0.72,1.22,2.35,2.36,5.31,20.15,29.48,0.31,1.03,2.13,2.81,4.0,4.24,4.83,7.78,13.09,14.54,32.88,46.05,3.71,0.55,5.24,1.8,17.3,4.27,22.86,4.53,3.5100000000000002,3.4400000000000004,0.36,0.0,4.88,8.079999999999998,6.119999999999999,13.59,14.84,0.5,1.0999999999999999,Hungary,2.9946236592681967,1.0,1.0,3.4400000000000004,3.4400000000000004,3.5100000000000002,3.5100000000000002,0.0,0.0,4.88,4.88,8.079999999999998,8.079999999999998,6.119999999999999,6.119999999999999,13.59,13.59,14.84,14.84,0.5,0.5,1.0999999999999999,1.0999999999999999,4.2,4.2
HUN,VNM,2024,3.619509,HU,HUN,0.69,0.76,4.2,11.37,0.07,0.43,0.43,1.41,0.69,1.11,5.99,4.91,2.06,1.54,9.62,13.14,0.67,1.31,7.43,6.66,0.69,0.72,1.22,2.35,2.36,5.31,20.15,29.48,0.31,1.03,2.13,2.81,4.0,4.24,4.83,7.78,13.09,14.54,32.88,46.05,3.71,0.55,5.24,1.8,17.3,4.27,22.86,4.53,3.5100000000000002,3.4400000000000004,0.36,0.0,4.88,8.079999999999998,6.119999999999999,13.59,14.84,0.5,1.0999999999999999,Hungary,1.2863383812792564,1.0,1.0,3.4400000000000004,3.4400000000000004,3.5100000000000002,3.5100000000000002,0.0,0.0,4.88,4.88,8.079999999999998,8.079999999999998,6.119999999999999,6.119999999999999,13.59,13.59,14.84,14.84,0.5,0.5,1.0999999999999999,1.0999999999999999,4.2,4.2
HUN,IND,2020,23.86143,HU,HUN,0.69,0.76,4.2,11.37,0.07,0.43,0.43,1.41,0.69,1.11,5.99,4.91,2.06,1.54,9.62,13.14,0.67,1.31,7.43,6.66,0.69,0.72,1.22,2.35,2.36,5.31,20.15,29.48,0.31,1.03,2.13,2.81,4.0,4.24,4.83,7.78,13.09,14.54,32.88,46.05,3.71,0.55,5.24,1.8,17.3,4.27,22.86,4.53,3.5100000000000002,3.4400000000000004,0.36,0.0,4.88,8.079999999999998,6.119999999999999,13.59,14.84,0.5,1.0999999999999999,Hungary,3.1722633478160254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUN,PHL,2020,8.706761,HU,HUN,0.69,0.76,4.2,11.37,0.07,0.43,0.43,1.41,0.69,1.11,5.99,4.91,2.06,1.54,9.62,13.14,0.67,1.31,7.43,6.66,0.69,0.72,1.22,2.35,2.36,5.31,20.15,29.48,0.31,1.03,2.13,2.81,4.0,4.24,4.83,7.78,13.09,14.54,32.88,46.05,3.71,0.55,5.24,1.8,17.3,4.27,22.86,4.53,3.5100000000000002,3.4400000000000004,0.36,0.0,4.88,8.079999999999998,6.119999999999999,13.59,14.84,0.5,1.0999999999999999,Hungary,2.1640998502909214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUN,VNM,2020,1.921133,HU,HUN,0.69,0.76,4.2,11.37,0.07,0.43,0.43,1.41,0.69,1.11,5.99,4.91,2.06,1.54,9.62,13.14,0.67,1.31,7.43,6.66,0.69,0.72,1.22,2.35,2.36,5.31,20.15,29.48,0.31,1.03,2.13,2.81,4.0,4.24,4.83,7.78,13.09,14.54,32.88,46.05,3.71,0.55,5.24,1.8,17.3,4.27,22.86,4.53,3.5100000000000002,3.4400000000000004,0.36,0.0,4.88,8.079999999999998,6.119999999999999,13.59,14.84,0.5,1.0999999999999999,Hungary,0.6529151161633587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRT,VNM,2024,8.424552,PT,PRT,4.68,2.09,8.32,11.92,0.43,0.03,1.25,0.29,2.31,6.76,8.15,12.21,5.53,5.85,12.98,17.37,3.03,1.51,5.68,4.75,0.47,0.82,1.48,2.99,8.86,11.77,27.17,38.78,2.54,2.98,1.88,5.75,8.58,8.74,6.78,9.94,,29.79,52.45,52.8,10.38,1.06,10.68,2.92,,2.74,25.68,4.74,3.6400000000000006,6.23,0.8200000000000001,1.22,1.3900000000000006,7.130000000000001,4.17,,15.400000000000002,0.66,-1.1,Portugal,2.1311502997503973,1.0,1.0,6.23,6.23,3.6400000000000006,3.6400000000000006,1.22,1.22,1.3900000000000006,1.3900000000000006,7.130000000000001,7.130000000000001,4.17,4.17,,,15.400000000000002,15.400000000000002,0.66,0.66,-1.1,-1.1,8.32,8.32
GRC,IND,2024,15.086611,EL,GRC,0.65,1.8,7.23,13.95,0.0,0.3,1.84,1.75,2.95,3.37,9.59,12.86,2.75,3.83,13.13,24.0,0.5,2.15,4.31,6.38,0.17,0.95,1.37,2.54,1.91,5.92,14.98,27.45,0.0,1.14,6.9,7.19,5.35,5.19,7.48,7.77,11.16,17.5,25.63,43.93,9.2,2.82,8.67,3.4,21.02,5.17,30.81,6.96,6.58,5.430000000000001,1.84,1.54,6.22,9.3,2.1599999999999997,11.82,9.06,0.42000000000000015,5.760000000000001,Greece,2.713807661738163,1.0,1.0,5.430000000000001,5.430000000000001,6.58,6.58,1.54,1.54,6.22,6.22,9.3,9.3,2.1599999999999997,2.1599999999999997,11.82,11.82,9.06,9.06,0.42000000000000015,0.42000000000000015,5.760000000000001,5.760000000000001,7.23,7.23
GRC,PHL,2024,9.259243,EL,GRC,0.65,1.8,7.23,13.95,0.0,0.3,1.84,1.75,2.95,3.37,9.59,12.86,2.75,3.83,13.13,24.0,0.5,2.15,4.31,6.38,0.17,0.95,1.37,2.54,1.91,5.92,14.98,27.45,0.0,1.14,6.9,7.19,5.35,5.19,7.48,7.77,11.16,17.5,25.63,43.93,9.2,2.82,8.67,3.4,21.02,5.17,30.81,6.96,6.58,5.430000000000001,1.84,1.54,6.22,9.3,2.1599999999999997,11.82,9.06,0.42000000000000015,5.760000000000001,Greece,2.2256222958563754,1.0,1.0,5.430000000000001,5.430000000000001,6.58,6.58,1.54,1.54,6.22,6.22,9.3,9.3,2.1599999999999997,2.1599999999999997,11.82,11.82,9.06,9.06,0.42000000000000015,0.42000000000000015,5.760000000000001,5.760000000000001,7.23,7.23
GRC,VNM,2024,1.450527,EL,GRC,0.65,1.8,7.23,13.95,0.0,0.3,1.84,1.75,2.95,3.37,9.59,12.86,2.75,3.83,13.13,24.0,0.5,2.15,4.31,6.38,0.17,0.95,1.37,2.54,1.91,5.92,14.98,27.45,0.0,1.14,6.9,7.19,5.35,5.19,7.48,7.77,11.16,17.5,25.63,43.93,9.2,2.82,8.67,3.4,21.02,5.17,30.81,6.96,6.58,5.430000000000001,1.84,1.54,6.22,9.3,2.1599999999999997,11.82,9.06,0.42000000000000015,5.760000000000001,Greece,0.37192693867701926,1.0,1.0,5.430000000000001,5.430000000000001,6.58,6.58,1.54,1.54,6.22,6.22,9.3,9.3,2.1599999999999997,2.1599999999999997,11.82,11.82,9.06,9.06,0.42000000000000015,0.42000000000000015,5.760000000000001,5.760000000000001,7.23,7.23
GRC,PHL,2022,6.592637,EL,GRC,0.65,1.8,7.23,13.95,0.0,0.3,1.84,1.75,2.95,3.37,9.59,12.86,2.75,3.83,13.13,24.0,0.5,2.15,4.31,6.38,0.17,0.95,1.37,2.54,1.91,5.92,14.98,27.45,0.0,1.14,6.9,7.19,5.35,5.19,7.48,7.77,11.16,17.5,25.63,43.93,9.2,2.82,8.67,3.4,21.02,5.17,30.81,6.96,6.58,5.430000000000001,1.84,1.54,6.22,9.3,2.1599999999999997,11.82,9.06,0.42000000000000015,5.760000000000001,Greece,1.8859534202201258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRC,VNM,2022,1.228789,EL,GRC,0.65,1.8,7.23,13.95,0.0,0.3,1.84,1.75,2.95,3.37,9.59,12.86,2.75,3.83,13.13,24.0,0.5,2.15,4.31,6.38,0.17,0.95,1.37,2.54,1.91,5.92,14.98,27.45,0.0,1.14,6.9,7.19,5.35,5.19,7.48,7.77,11.16,17.5,25.63,43.93,9.2,2.82,8.67,3.4,21.02,5.17,30.81,6.96,6.58,5.430000000000001,1.84,1.54,6.22,9.3,2.1599999999999997,11.82,9.06,0.42000000000000015,5.760000000000001,Greece,0.20602913154828612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRC,IND,2023,11.340853,EL,GRC,0.65,1.8,7.23,13.95,0.0,0.3,1.84,1.75,2.95,3.37,9.59,12.86,2.75,3.83,13.13,24.0,0.5,2.15,4.31,6.38,0.17,0.95,1.37,2.54,1.91,5.92,14.98,27.45,0.0,1.14,6.9,7.19,5.35,5.19,7.48,7.77,11.16,17.5,25.63,43.93,9.2,2.82,8.67,3.4,21.02,5.17,30.81,6.96,6.58,5.430000000000001,1.84,1.54,6.22,9.3,2.1599999999999997,11.82,9.06,0.42000000000000015,5.760000000000001,Greece,2.428411515929243,1.0,0.0,5.430000000000001,0.0,6.58,0.0,1.54,0.0,6.22,0.0,9.3,0.0,2.1599999999999997,0.0,11.82,0.0,9.06,0.0,0.42000000000000015,0.0,5.760000000000001,0.0,7.23,0.0
GRC,PHL,2023,5.087745,EL,GRC,0.65,1.8,7.23,13.95,0.0,0.3,1.84,1.75,2.95,3.37,9.59,12.86,2.75,3.83,13.13,24.0,0.5,2.15,4.31,6.38,0.17,0.95,1.37,2.54,1.91,5.92,14.98,27.45,0.0,1.14,6.9,7.19,5.35,5.19,7.48,7.77,11.16,17.5,25.63,43.93,9.2,2.82,8.67,3.4,21.02,5.17,30.81,6.96,6.58,5.430000000000001,1.84,1.54,6.22,9.3,2.1599999999999997,11.82,9.06,0.42000000000000015,5.760000000000001,Greece,1.6268347068573477,1.0,0.0,5.430000000000001,0.0,6.58,0.0,1.54,0.0,6.22,0.0,9.3,0.0,2.1599999999999997,0.0,11.82,0.0,9.06,0.0,0.42000000000000015,0.0,5.760000000000001,0.0,7.23,0.0
GRC,VNM,2023,1.253415,EL,GRC,0.65,1.8,7.23,13.95,0.0,0.3,1.84,1.75,2.95,3.37,9.59,12.86,2.75,3.83,13.13,24.0,0.5,2.15,4.31,6.38,0.17,0.95,1.37,2.54,1.91,5.92,14.98,27.45,0.0,1.14,6.9,7.19,5.35,5.19,7.48,7.77,11.16,17.5,25.63,43.93,9.2,2.82,8.67,3.4,21.02,5.17,30.81,6.96,6.58,5.430000000000001,1.84,1.54,6.22,9.3,2.1599999999999997,11.82,9.06,0.42000000000000015,5.760000000000001,Greece,0.22587182618536863,1.0,0.0,5.430000000000001,0.0,6.58,0.0,1.54,0.0,6.22,0.0,9.3,0.0,2.1599999999999997,0.0,11.82,0.0,9.06,0.0,0.42000000000000015,0.0,5.760000000000001,0.0,7.23,0.0
CZE,IND,2019,39.034942,CZ,CZE,3.49,0.45,10.71,25.19,0.0,0.0,1.14,5.85,2.65,3.55,10.65,14.0,3.61,5.68,11.44,12.32,1.39,2.25,2.96,3.13,0.33,0.39,4.05,10.03,4.61,6.65,27.29,51.71,0.21,1.1,4.16,8.96,4.19,6.01,9.55,16.73,21.22,24.76,46.49,60.49,9.28,0.35,9.42,1.34,22.09,2.35,33.31,7.84,7.220000000000001,10.260000000000002,1.14,1.14,7.1000000000000005,5.76,0.71,12.81,20.64,3.6599999999999997,3.06,Czechia,3.6644571937251147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZE,PHL,2019,8.016184,CZ,CZE,3.49,0.45,10.71,25.19,0.0,0.0,1.14,5.85,2.65,3.55,10.65,14.0,3.61,5.68,11.44,12.32,1.39,2.25,2.96,3.13,0.33,0.39,4.05,10.03,4.61,6.65,27.29,51.71,0.21,1.1,4.16,8.96,4.19,6.01,9.55,16.73,21.22,24.76,46.49,60.49,9.28,0.35,9.42,1.34,22.09,2.35,33.31,7.84,7.220000000000001,10.260000000000002,1.14,1.14,7.1000000000000005,5.76,0.71,12.81,20.64,3.6599999999999997,3.06,Czechia,2.0814624981708842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZE,VNM,2019,2.327006,CZ,CZE,3.49,0.45,10.71,25.19,0.0,0.0,1.14,5.85,2.65,3.55,10.65,14.0,3.61,5.68,11.44,12.32,1.39,2.25,2.96,3.13,0.33,0.39,4.05,10.03,4.61,6.65,27.29,51.71,0.21,1.1,4.16,8.96,4.19,6.01,9.55,16.73,21.22,24.76,46.49,60.49,9.28,0.35,9.42,1.34,22.09,2.35,33.31,7.84,7.220000000000001,10.260000000000002,1.14,1.14,7.1000000000000005,5.76,0.71,12.81,20.64,3.6599999999999997,3.06,Czechia,0.84458246274399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEL,PHL,2023,27.686127,BE,BEL,6.59,8.19,19.45,25.41,0.47,2.4,5.33,4.88,10.92,12.16,15.57,24.57,8.7,16.45,28.95,42.9,8.5,7.56,12.15,8.7,0.56,2.4,12.28,17.72,9.01,18.82,39.3,,1.27,3.93,6.55,10.05,10.42,15.31,23.24,39.8,34.76,,64.12,78.15,20.24,8.3,28.28,5.17,42.92,11.08,57.11,20.25,12.86,11.26,4.86,2.93,3.41,12.5,4.590000000000001,22.680000000000003,20.479999999999997,9.879999999999999,2.6199999999999997,Belgium,3.3209314574109854,1.0,0.0,11.26,0.0,12.86,0.0,2.93,0.0,3.41,0.0,12.5,0.0,4.590000000000001,0.0,22.680000000000003,0.0,20.479999999999997,0.0,9.879999999999999,0.0,2.6199999999999997,0.0,19.45,0.0
BEL,VNM,2023,11.533025,BE,BEL,6.59,8.19,19.45,25.41,0.47,2.4,5.33,4.88,10.92,12.16,15.57,24.57,8.7,16.45,28.95,42.9,8.5,7.56,12.15,8.7,0.56,2.4,12.28,17.72,9.01,18.82,39.3,,1.27,3.93,6.55,10.05,10.42,15.31,23.24,39.8,34.76,,64.12,78.15,20.24,8.3,28.28,5.17,42.92,11.08,57.11,20.25,12.86,11.26,4.86,2.93,3.41,12.5,4.590000000000001,22.680000000000003,20.479999999999997,9.879999999999999,2.6199999999999997,Belgium,2.44521465893416,1.0,0.0,11.26,0.0,12.86,0.0,2.93,0.0,3.41,0.0,12.5,0.0,4.590000000000001,0.0,22.680000000000003,0.0,20.479999999999997,0.0,9.879999999999999,0.0,2.6199999999999997,0.0,19.45,0.0
BEL,IND,2024,115.695319,BE,BEL,6.59,8.19,19.45,25.41,0.47,2.4,5.33,4.88,10.92,12.16,15.57,24.57,8.7,16.45,28.95,42.9,8.5,7.56,12.15,8.7,0.56,2.4,12.28,17.72,9.01,18.82,39.3,,1.27,3.93,6.55,10.05,10.42,15.31,23.24,39.8,34.76,,64.12,78.15,20.24,8.3,28.28,5.17,42.92,11.08,57.11,20.25,12.86,11.26,4.86,2.93,3.41,12.5,4.590000000000001,22.680000000000003,20.479999999999997,9.879999999999999,2.6199999999999997,Belgium,4.750960175299936,1.0,1.0,11.26,11.26,12.86,12.86,2.93,2.93,3.41,3.41,12.5,12.5,4.590000000000001,4.590000000000001,22.680000000000003,22.680000000000003,20.479999999999997,20.479999999999997,9.879999999999999,9.879999999999999,2.6199999999999997,2.6199999999999997,19.45,19.45
BEL,PHL,2024,34.510783,BE,BEL,6.59,8.19,19.45,25.41,0.47,2.4,5.33,4.88,10.92,12.16,15.57,24.57,8.7,16.45,28.95,42.9,8.5,7.56,12.15,8.7,0.56,2.4,12.28,17.72,9.01,18.82,39.3,,1.27,3.93,6.55,10.05,10.42,15.31,23.24,39.8,34.76,,64.12,78.15,20.24,8.3,28.28,5.17,42.92,11.08,57.11,20.25,12.86,11.26,4.86,2.93,3.41,12.5,4.590000000000001,22.680000000000003,20.479999999999997,9.879999999999999,2.6199999999999997,Belgium,3.541271825928149,1.0,1.0,11.26,11.26,12.86,12.86,2.93,2.93,3.41,3.41,12.5,12.5,4.590000000000001,4.590000000000001,22.680000000000003,22.680000000000003,20.479999999999997,20.479999999999997,9.879999999999999,9.879999999999999,2.6199999999999997,2.6199999999999997,19.45,19.45
BEL,VNM,2024,11.801121,BE,BEL,6.59,8.19,19.45,25.41,0.47,2.4,5.33,4.88,10.92,12.16,15.57,24.57,8.7,16.45,28.95,42.9,8.5,7.56,12.15,8.7,0.56,2.4,12.28,17.72,9.01,18.82,39.3,,1.27,3.93,6.55,10.05,10.42,15.31,23.24,39.8,34.76,,64.12,78.15,20.24,8.3,28.28,5.17,42.92,11.08,57.11,20.25,12.86,11.26,4.86,2.93,3.41,12.5,4.590000000000001,22.680000000000003,20.479999999999997,9.879999999999999,2.6199999999999997,Belgium,2.468194526959405,1.0,1.0,11.26,11.26,12.86,12.86,2.93,2.93,3.41,3.41,12.5,12.5,4.590000000000001,4.590000000000001,22.680000000000003,22.680000000000003,20.479999999999997,20.479999999999997,9.879999999999999,9.879999999999999,2.6199999999999997,2.6199999999999997,19.45,19.45
DNK,IND,2020,79.858753,DK,DNK,10.56,8.37,34.06,49.96,1.34,1.26,6.79,14.98,19.45,12.77,21.95,17.83,15.79,9.15,28.18,48.54,7.5,4.96,8.57,9.95,3.63,3.13,12.06,26.24,15.14,22.0,51.97,62.74,3.55,1.44,17.69,24.8,27.28,14.8,21.75,38.55,54.75,44.31,68.3,79.08,39.22,8.87,23.58,3.23,44.9,11.7,63.71,23.93,23.5,25.690000000000005,5.45,5.53,9.18,19.03,3.6100000000000003,5.68,29.97,8.93,16.25,Denmark,4.380259486687217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
