nace,series,freq,unit,nace_r2,na_item,geo,time,value
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,1996,629.2
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,1997,673.3
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,1998,747.2
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,1999,867.4
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2000,938.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2001,982.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2002,998.1
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2003,1059.2
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2004,1101.7
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2005,1178.5
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2006,1162.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2007,1299.4
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2008,1428.1
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2009,1413.4
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2010,1385.1
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2011,1303.4
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2012,1127.1
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2013,1101.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2014,1140.1
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2015,1161.5
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2016,1182.2
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2017,1302.8
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2018,1458.4
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2019,1596.7
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2020,1570.3
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2021,1831.7
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2022,2167.8
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,PT,2023,2604.6
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,1995,660.5
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,1996,749.6
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,1997,635.1
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,1998,704.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,1999,673.6
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2000,734.2
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2001,873.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2002,1034.5
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2003,1070.9
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2004,1233.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2005,1440.6
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2006,1527.8
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2007,1896.9
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2008,2255.4
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2009,2110.8
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2010,2183.2
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2011,2084.3
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2012,2099.4
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2013,1981.3
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2014,1864.6
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2015,1932.3
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2016,2125.1
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2017,2341.9
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2018,2686.6
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2019,2841.6
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2020,2758.3
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2021,3096.7
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2022,3662.2
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2023,4180.5
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2024,4404.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,CZ,2025,4704.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,1995,300.8
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,1996,339.9
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,1997,373.8
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,1998,419.8
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,1999,424.4
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2000,467.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2001,594.2
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2002,741.2
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2003,757.3
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2004,853.3
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2005,895.2
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2006,891.9
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2007,969.7
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2008,1110.1
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2009,1015.2
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2010,1043.3
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2011,959.9
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2012,932.2
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2013,955.4
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2014,993.7
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2015,1081.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2016,1119.2
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2017,1278.9
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2018,1460.2
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2019,1625.6
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2020,1637.1
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2021,1806.7
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2022,1901.3
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2023,2250.8
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,HU,2024,2360.1
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,1980,278.2
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,1981,343.6
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,1982,402.9
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,1983,426.6
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,1984,500.9
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,1985,572.5
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,1986,632.8
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,1987,714.9
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,1988,868.4
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,1989,1114.1
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,1990,1234.5
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,1991,974.7
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,1992,728.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,1993,697.9
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,1994,896.1
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,1995,1149.9
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,1996,1225.2
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,1997,1288.1
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,1998,1341.7
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,1999,1502.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2000,1656.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2001,1856.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2002,1807.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2003,1933.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2004,2087.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2005,2219.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2006,2469.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2007,2905.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2008,3001.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2009,2801.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2010,2757.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2011,2937.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2012,3016.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2013,3064.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2014,3071.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2015,3239.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2016,3348.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2017,3554.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2018,3749.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2019,3871.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2020,3833.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2021,4034.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2022,4211.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2023,4373.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2024,4381.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,FI,2025,4705.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,1995,1504.6
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,1996,1438.5
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,1997,1578.4
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,1998,1691.3
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,1999,1824.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2000,1890.3
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2001,2005.7
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2002,2390.1
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2003,2241.1
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2004,2320.4
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2005,2355.8
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2006,2724.5
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2007,2935.2
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2008,3638.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2009,3309.5
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2010,1752.6
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2011,1576.6
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2012,1421.8
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2013,1378.4
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2014,1275.4
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2015,1378.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2016,1287.2
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2017,1250.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2018,1270.6
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2019,1428.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2020,1395.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2021,1495.6
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2022,1752.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2023,1989.4
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,EL,2024,2292.6
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,1995,8523.3
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,1996,9942.2
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,1997,13362.7
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,1998,15128.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,1999,16666.7
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,2000,19042.5
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,2001,19481.6
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,2002,21393.7
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,2003,20373.1
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,2004,22899.5
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,2005,22677.7
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,2006,24709.2
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,2007,25804.4
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,2008,23827.0
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,2009,21305.6
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,2010,22704.7
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,2011,21394.7
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,2012,23610.4
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,2013,25187.8
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,2014,28133.5
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,2015,32815.8
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,2016,28637.7
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,2017,27575.9
M71,gva_cp_meur,A,CP_MEUR,M71,B1G,UK,2018,28823.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,1995,352133.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,1996,355396.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,1997,353259.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,1998,361742.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,1999,379964.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2000,400625.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2001,421848.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2002,438206.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2003,456596.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2004,484533.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2005,514550.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2006,565409.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2007,607416.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2008,633864.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2009,595244.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2010,564676.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2011,564321.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2012,545381.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2013,533802.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2014,534097.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2015,547021.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2016,562043.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2017,589837.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2018,627042.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2019,665650.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2020,658230.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2021,713282.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2022,781322.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2023,862900.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,EU27_2020,2024,891591.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,1995,121723.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,1996,112933.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,1997,105440.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,1998,100877.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,1999,100662.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2000,96972.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2001,91986.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2002,87922.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2003,84137.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2004,81661.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2005,78899.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2006,81514.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2007,85545.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2008,88250.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2009,89402.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2010,94401.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2011,100001.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2012,104485.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2013,107809.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2014,111828.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2015,113982.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2016,120757.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2017,127357.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2018,137055.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2019,143419.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2020,154717.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2021,162155.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2022,173942.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2023,187208.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DE,2024,193155.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1975,19639.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1976,21232.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1977,22457.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1978,25327.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1979,28164.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1980,32812.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1981,33644.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1982,36008.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1983,35994.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1984,36349.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1985,37787.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1986,43757.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1987,46159.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1988,50432.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1989,51405.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1990,55195.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1991,56402.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1992,59411.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1993,57475.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1994,55896.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1995,57252.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1996,55543.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1997,54434.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1998,55177.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,1999,58513.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2000,63307.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2001,67480.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2002,70456.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2003,74025.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2004,79582.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2005,84853.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2006,93099.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2007,103408.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2008,112239.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2009,108165.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2010,107679.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2011,111437.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2012,109255.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2013,112095.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2014,110608.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2015,108442.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2016,108197.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2017,112914.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2018,116209.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2019,123120.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2020,116007.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2021,125991.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2022,130929.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2023,142708.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2024,145655.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,FR,2025,148501.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,1995,16205.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,1996,16284.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,1997,16367.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,1998,17454.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,1999,19803.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2000,21482.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2001,23523.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2002,24770.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2003,24837.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2004,25118.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2005,26482.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2006,28306.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2007,30813.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2008,33104.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2009,33394.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2010,29984.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2011,29686.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2012,27183.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2013,25598.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2014,25828.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2015,26128.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2016,28180.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2017,29966.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2018,32629.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2019,36247.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2020,38666.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2021,41332.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2022,43981.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2023,48484.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2024,51148.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,NL,2025,55442.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,1995,8330.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,1996,9868.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,1997,11392.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,1998,13535.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,1999,13343.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2000,14034.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2001,15744.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2002,14309.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2003,12047.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2004,13790.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2005,16736.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2006,19222.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2007,22555.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2008,25938.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2009,24672.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2010,26976.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2011,31073.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2012,28726.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2013,27294.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2014,30233.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2015,33852.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2016,30236.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2017,31431.8
