dataset,bop_item,stk_flow,partner,geo,year,currency,value
bop_its6_det,SJ312,CRE,EXT_EU27_2020,EL,2020,MIO_EUR,19.5
bop_its6_det,SJ312,CRE,EXT_EU27_2020,EL,2021,MIO_EUR,25.1
bop_its6_det,SJ312,CRE,EXT_EU27_2020,EL,2022,MIO_EUR,31.8
bop_its6_det,SJ312,CRE,EXT_EU27_2020,EL,2023,MIO_EUR,35.4
bop_its6_det,SJ312,CRE,EXT_EU27_2020,EL,2024,MIO_EUR,46.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,ES,2015,MIO_EUR,1998.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,ES,2016,MIO_EUR,2848.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,ES,2017,MIO_EUR,1543.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,ES,2018,MIO_EUR,1234.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,ES,2019,MIO_EUR,964.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,ES,2020,MIO_EUR,1135.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,ES,2021,MIO_EUR,1093.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,ES,2022,MIO_EUR,1544.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,ES,2023,MIO_EUR,1557.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,ES,2024,MIO_EUR,2242.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,EU27_2020,2015,MIO_EUR,18706.2
bop_its6_det,SJ312,CRE,EXT_EU27_2020,EU27_2020,2016,MIO_EUR,19291.1
bop_its6_det,SJ312,CRE,EXT_EU27_2020,EU27_2020,2017,MIO_EUR,17554.9
bop_its6_det,SJ312,CRE,EXT_EU27_2020,EU27_2020,2018,MIO_EUR,17358.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,EU27_2020,2019,MIO_EUR,17799.3
bop_its6_det,SJ312,CRE,EXT_EU27_2020,EU27_2020,2020,MIO_EUR,16815.1
bop_its6_det,SJ312,CRE,EXT_EU27_2020,EU27_2020,2021,MIO_EUR,19043.6
bop_its6_det,SJ312,CRE,EXT_EU27_2020,EU27_2020,2022,MIO_EUR,20037.3
bop_its6_det,SJ312,CRE,EXT_EU27_2020,EU27_2020,2023,MIO_EUR,22566.9
bop_its6_det,SJ312,CRE,EXT_EU27_2020,EU27_2020,2024,MIO_EUR,24282.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,FI,2015,MIO_EUR,345.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,FI,2016,MIO_EUR,708.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,FI,2017,MIO_EUR,729.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,FI,2018,MIO_EUR,655.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,FI,2019,MIO_EUR,753.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,FI,2020,MIO_EUR,775.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,FI,2021,MIO_EUR,722.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,FI,2022,MIO_EUR,682.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,FI,2023,MIO_EUR,630.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,FI,2024,MIO_EUR,885.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,FR,2015,MIO_EUR,3497.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,FR,2016,MIO_EUR,3216.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,FR,2017,MIO_EUR,3073.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,FR,2018,MIO_EUR,3352.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,FR,2019,MIO_EUR,3173.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,FR,2020,MIO_EUR,2482.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,FR,2021,MIO_EUR,3565.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,FR,2022,MIO_EUR,2925.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,FR,2023,MIO_EUR,4105.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,FR,2024,MIO_EUR,4382.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,HU,2015,MIO_EUR,101.3
bop_its6_det,SJ312,CRE,EXT_EU27_2020,HU,2016,MIO_EUR,112.1
bop_its6_det,SJ312,CRE,EXT_EU27_2020,HU,2017,MIO_EUR,120.5
bop_its6_det,SJ312,CRE,EXT_EU27_2020,HU,2018,MIO_EUR,159.1
bop_its6_det,SJ312,CRE,EXT_EU27_2020,HU,2019,MIO_EUR,185.3
bop_its6_det,SJ312,CRE,EXT_EU27_2020,HU,2020,MIO_EUR,191.8
bop_its6_det,SJ312,CRE,EXT_EU27_2020,HU,2021,MIO_EUR,201.4
bop_its6_det,SJ312,CRE,EXT_EU27_2020,HU,2022,MIO_EUR,225.2
bop_its6_det,SJ312,CRE,EXT_EU27_2020,HU,2023,MIO_EUR,333.7
bop_its6_det,SJ312,CRE,EXT_EU27_2020,HU,2024,MIO_EUR,302.7
bop_its6_det,SJ312,CRE,EXT_EU27_2020,IE,2015,MIO_EUR,107.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,IE,2016,MIO_EUR,82.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,IE,2017,MIO_EUR,144.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,IE,2018,MIO_EUR,59.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,IE,2019,MIO_EUR,261.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,IE,2020,MIO_EUR,347.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,IE,2021,MIO_EUR,250.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,IE,2022,MIO_EUR,309.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,IE,2023,MIO_EUR,196.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,IE,2024,MIO_EUR,166.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,IT,2015,MIO_EUR,566.2
bop_its6_det,SJ312,CRE,EXT_EU27_2020,IT,2016,MIO_EUR,760.3
bop_its6_det,SJ312,CRE,EXT_EU27_2020,IT,2017,MIO_EUR,933.6
bop_its6_det,SJ312,CRE,EXT_EU27_2020,IT,2018,MIO_EUR,906.8
bop_its6_det,SJ312,CRE,EXT_EU27_2020,IT,2019,MIO_EUR,1167.9
bop_its6_det,SJ312,CRE,EXT_EU27_2020,IT,2020,MIO_EUR,1245.7
bop_its6_det,SJ312,CRE,EXT_EU27_2020,IT,2021,MIO_EUR,1188.2
bop_its6_det,SJ312,CRE,EXT_EU27_2020,IT,2022,MIO_EUR,1301.5
bop_its6_det,SJ312,CRE,EXT_EU27_2020,IT,2023,MIO_EUR,1179.5
bop_its6_det,SJ312,CRE,EXT_EU27_2020,IT,2024,MIO_EUR,765.9
bop_its6_det,SJ312,CRE,EXT_EU27_2020,NL,2015,MIO_EUR,690.7
bop_its6_det,SJ312,CRE,EXT_EU27_2020,NL,2016,MIO_EUR,733.9
bop_its6_det,SJ312,CRE,EXT_EU27_2020,NL,2017,MIO_EUR,439.7
bop_its6_det,SJ312,CRE,EXT_EU27_2020,NL,2018,MIO_EUR,545.3
bop_its6_det,SJ312,CRE,EXT_EU27_2020,NL,2019,MIO_EUR,593.5
bop_its6_det,SJ312,CRE,EXT_EU27_2020,NL,2020,MIO_EUR,586.3
bop_its6_det,SJ312,CRE,EXT_EU27_2020,NL,2021,MIO_EUR,651.2
bop_its6_det,SJ312,CRE,EXT_EU27_2020,NL,2022,MIO_EUR,783.6
bop_its6_det,SJ312,CRE,EXT_EU27_2020,NL,2023,MIO_EUR,862.5
bop_its6_det,SJ312,CRE,EXT_EU27_2020,NL,2024,MIO_EUR,1130.1
bop_its6_det,SJ312,CRE,EXT_EU27_2020,PL,2015,MIO_EUR,342.7
bop_its6_det,SJ312,CRE,EXT_EU27_2020,PL,2016,MIO_EUR,353.2
bop_its6_det,SJ312,CRE,EXT_EU27_2020,PL,2017,MIO_EUR,405.4
bop_its6_det,SJ312,CRE,EXT_EU27_2020,PL,2018,MIO_EUR,439.3
bop_its6_det,SJ312,CRE,EXT_EU27_2020,PL,2019,MIO_EUR,439.3
bop_its6_det,SJ312,CRE,EXT_EU27_2020,PL,2020,MIO_EUR,614.9
bop_its6_det,SJ312,CRE,EXT_EU27_2020,PL,2021,MIO_EUR,759.9
bop_its6_det,SJ312,CRE,EXT_EU27_2020,PL,2022,MIO_EUR,912.9
bop_its6_det,SJ312,CRE,EXT_EU27_2020,PL,2023,MIO_EUR,1114.9
bop_its6_det,SJ312,CRE,EXT_EU27_2020,PL,2024,MIO_EUR,1219.1
bop_its6_det,SJ312,CRE,EXT_EU27_2020,PT,2015,MIO_EUR,187.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,PT,2016,MIO_EUR,184.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,PT,2017,MIO_EUR,177.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,PT,2018,MIO_EUR,146.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,PT,2019,MIO_EUR,136.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,PT,2020,MIO_EUR,126.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,PT,2021,MIO_EUR,149.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,PT,2022,MIO_EUR,200.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,PT,2023,MIO_EUR,234.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,PT,2024,MIO_EUR,279.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,RO,2017,MIO_EUR,95.2
bop_its6_det,SJ312,CRE,EXT_EU27_2020,RO,2018,MIO_EUR,114.7
bop_its6_det,SJ312,CRE,EXT_EU27_2020,RO,2019,MIO_EUR,193.5
bop_its6_det,SJ312,CRE,EXT_EU27_2020,RO,2020,MIO_EUR,158.5
bop_its6_det,SJ312,CRE,EXT_EU27_2020,RO,2021,MIO_EUR,128.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,RO,2023,MIO_EUR,134.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,RO,2024,MIO_EUR,156.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,SE,2015,MIO_EUR,1375.8
bop_its6_det,SJ312,CRE,EXT_EU27_2020,SE,2016,MIO_EUR,1268.2
bop_its6_det,SJ312,CRE,EXT_EU27_2020,SE,2017,MIO_EUR,1173.8
bop_its6_det,SJ312,CRE,EXT_EU27_2020,SE,2018,MIO_EUR,973.7
bop_its6_det,SJ312,CRE,EXT_EU27_2020,SE,2019,MIO_EUR,1138.1
bop_its6_det,SJ312,CRE,EXT_EU27_2020,SE,2020,MIO_EUR,889.2
bop_its6_det,SJ312,CRE,EXT_EU27_2020,SE,2021,MIO_EUR,1077.7
bop_its6_det,SJ312,CRE,EXT_EU27_2020,SE,2022,MIO_EUR,1108.8
bop_its6_det,SJ312,CRE,EXT_EU27_2020,SE,2023,MIO_EUR,1166.6
bop_its6_det,SJ312,CRE,EXT_EU27_2020,SE,2024,MIO_EUR,1357.4
